STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NAP,H,20,FLOW,20230316 0300,20230316 0300,2253, ,CFS
NAP,H,20,FLOW,20230316 0400,20230316 0400,2248, ,CFS
NAP,H,20,FLOW,20230316 0500,20230316 0500,2152, ,CFS
NAP,H,20,FLOW,20230316 0600,20230316 0600,2063, ,CFS
NAP,H,20,FLOW,20230316 0700,20230316 0700,2058, ,CFS
NAP,H,20,FLOW,20230316 0800,20230316 0800,1975, ,CFS
NAP,H,20,FLOW,20230316 0900,20230316 0900,1951, ,CFS
NAP,H,20,FLOW,20230316 1000,20230316 1000,1884, ,CFS
NAP,H,20,FLOW,20230316 1100,20230316 1100,1837, ,CFS
NAP,H,20,FLOW,20230316 1200,20230316 1200,1841, ,CFS
NAP,H,20,FLOW,20230316 1300,20230316 1300,1799, ,CFS
NAP,H,20,FLOW,20230316 1400,20230316 1400,1758, ,CFS
NAP,H,20,FLOW,20230316 1500,20230316 1500,1712, ,CFS
NAP,H,20,FLOW,20230316 1600,20230316 1600,1662, ,CFS
NAP,H,20,FLOW,20230316 1700,20230316 1700,1658, ,CFS
NAP,H,20,FLOW,20230316 1800,20230316 1800,1622, ,CFS
NAP,H,20,FLOW,20230316 1900,20230316 1900,1596, ,CFS
NAP,H,20,FLOW,20230316 2000,20230316 2000,1561, ,CFS
NAP,H,20,FLOW,20230316 2100,20230316 2100,1508, ,CFS
NAP,H,20,FLOW,20230316 2200,20230316 2200,1487, ,CFS
NAP,H,20,FLOW,20230316 2300,20230316 2300,1444, ,CFS
NAP,H,20,FLOW,20230317 0000,20230317 0000,1407, ,CFS
NAP,H,20,FLOW,20230317 0100,20230317 0100,1369, ,CFS
NAP,H,20,FLOW,20230317 0200,20230317 0200,1336, ,CFS
NAP,H,20,FLOW,20230317 0300,20230317 0300,1312, ,CFS
NAP,H,20,FLOW,20230317 0400,20230317 0400,1284, ,CFS
NAP,H,20,FLOW,20230317 0500,20230317 0500,1260, ,CFS
NAP,H,20,FLOW,20230317 0600,20230317 0600,1244, ,CFS
NAP,H,20,FLOW,20230317 0700,20230317 0700,1224, ,CFS
NAP,H,20,FLOW,20230317 0800,20230317 0800,1202, ,CFS
NAP,H,20,FLOW,20230317 0900,20230317 0900,1187, ,CFS
NAP,H,20,FLOW,20230317 1000,20230317 1000,1172, ,CFS
NAP,H,20,FLOW,20230317 1100,20230317 1100,1163, ,CFS
NAP,H,20,FLOW,20230317 1200,20230317 1200,1142, ,CFS
NAP,H,20,FLOW,20230317 1300,20230317 1300,1127, ,CFS
NAP,H,20,FLOW,20230317 1400,20230317 1400,1118, ,CFS
NAP,H,20,FLOW,20230317 1500,20230317 1500,1106, ,CFS
NAP,H,20,FLOW,20230317 1600,20230317 1600,1092, ,CFS
NAP,H,20,FLOW,20230317 1700,20230317 1700,1077, ,CFS
NAP,H,20,FLOW,20230317 1800,20230317 1800,1065, ,CFS
NAP,H,20,FLOW,20230317 1900,20230317 1900,1054, ,CFS
NAP,H,20,FLOW,20230317 2000,20230317 2000,1042, ,CFS
NAP,H,20,FLOW,20230317 2100,20230317 2100,1031, ,CFS
NAP,H,20,FLOW,20230317 2200,20230317 2200,1014, ,CFS
NAP,H,20,FLOW,20230317 2300,20230317 2300,994, ,CFS
NAP,H,20,FLOW,20230318 0000,20230318 0000,983, ,CFS
NAP,H,20,FLOW,20230318 0100,20230318 0100,972, ,CFS
NAP,H,20,FLOW,20230318 0200,20230318 0200,963, ,CFS
NAP,H,20,FLOW,20230318 0300,20230318 0300,944, ,CFS
NAP,H,20,FLOW,20230318 0400,20230318 0400,936, ,CFS
NAP,H,20,FLOW,20230318 0500,20230318 0500,925, ,CFS
NAP,H,20,FLOW,20230318 0600,20230318 0600,917, ,CFS
NAP,H,20,FLOW,20230318 0700,20230318 0700,908, ,CFS
NAP,H,20,FLOW,20230318 0800,20230318 0800,895, ,CFS
NAP,H,20,FLOW,20230318 0900,20230318 0900,884, ,CFS
NAP,H,20,FLOW,20230318 1000,20230318 1000,876, ,CFS
NAP,H,20,FLOW,20230318 1100,20230318 1100,866, ,CFS
NAP,H,20,FLOW,20230318 1200,20230318 1200,858, ,CFS
NAP,H,20,FLOW,20230318 1300,20230318 1300,852, ,CFS
NAP,H,20,FLOW,20230318 1400,20230318 1400,842, ,CFS
NAP,H,20,FLOW,20230318 1500,20230318 1500,834, ,CFS
NAP,H,20,FLOW,20230318 1600,20230318 1600,826, ,CFS
NAP,H,20,FLOW,20230318 1700,20230318 1700,821, ,CFS
NAP,H,20,FLOW,20230318 1800,20230318 1800,813, ,CFS
NAP,H,20,FLOW,20230318 1900,20230318 1900,806, ,CFS
NAP,H,20,FLOW,20230318 2000,20230318 2000,798, ,CFS
NAP,H,20,FLOW,20230318 2100,20230318 2100,790, ,CFS
NAP,H,20,FLOW,20230318 2200,20230318 2200,788, ,CFS
NAP,H,20,FLOW,20230318 2300,20230318 2300,780, ,CFS
NAP,H,20,FLOW,20230319 0000,20230319 0000,770, ,CFS
NAP,H,20,FLOW,20230319 0100,20230319 0100,767, ,CFS
NAP,H,20,FLOW,20230319 0200,20230319 0200,757, ,CFS
NAP,H,20,FLOW,20230319 0300,20230319 0300,755, ,CFS
NAP,H,20,FLOW,20230319 0400,20230319 0400,752, ,CFS
NAP,H,20,FLOW,20230319 0500,20230319 0500,757, ,CFS
NAP,H,20,FLOW,20230319 0600,20230319 0600,765, ,CFS
NAP,H,20,FLOW,20230319 0700,20230319 0700,775, ,CFS
NAP,H,20,FLOW,20230319 0800,20230319 0800,798, ,CFS
NAP,H,20,FLOW,20230319 0900,20230319 0900,824, ,CFS
NAP,H,20,FLOW,20230319 1000,20230319 1000,850, ,CFS
NAP,H,20,FLOW,20230319 1100,20230319 1100,871, ,CFS
NAP,H,20,FLOW,20230319 1200,20230319 1200,895, ,CFS
NAP,H,20,FLOW,20230319 1300,20230319 1300,919, ,CFS
NAP,H,20,FLOW,20230319 1400,20230319 1400,936, ,CFS
NAP,H,20,FLOW,20230319 1500,20230319 1500,944, ,CFS
NAP,H,20,FLOW,20230319 1600,20230319 1600,944, ,CFS
NAP,H,20,FLOW,20230319 1700,20230319 1700,933, ,CFS
NAP,H,20,FLOW,20230319 1800,20230319 1800,925, ,CFS
NAP,H,20,FLOW,20230319 1900,20230319 1900,914, ,CFS
NAP,H,20,FLOW,20230319 2000,20230319 2000,906, ,CFS
NAP,H,20,FLOW,20230319 2100,20230319 2100,895, ,CFS
NAP,H,20,FLOW,20230319 2200,20230319 2200,884, ,CFS
NAP,H,20,FLOW,20230319 2300,20230319 2300,876, ,CFS
NAP,H,20,FLOW,20230320 0000,20230320 0000,868, ,CFS
NAP,H,20,FLOW,20230320 0100,20230320 0100,860, ,CFS
NAP,H,20,FLOW,20230320 0200,20230320 0200,847, ,CFS
NAP,H,20,FLOW,20230320 0300,20230320 0300,837, ,CFS
NAP,H,20,FLOW,20230320 0400,20230320 0400,831, ,CFS
NAP,H,20,FLOW,20230320 0500,20230320 0500,821, ,CFS
NAP,H,20,FLOW,20230320 0600,20230320 0600,813, ,CFS
NAP,H,20,FLOW,20230320 0700,20230320 0700,803, ,CFS
NAP,H,20,FLOW,20230320 0800,20230320 0800,798, ,CFS
NAP,H,20,FLOW,20230320 0900,20230320 0900,790, ,CFS
NAP,H,20,FLOW,20230320 1000,20230320 1000,783, ,CFS
NAP,H,20,FLOW,20230320 1100,20230320 1100,775, ,CFS
NAP,H,20,FLOW,20230320 1200,20230320 1200,765, ,CFS
NAP,H,20,FLOW,20230320 1300,20230320 1300,762, ,CFS
NAP,H,20,FLOW,20230320 1400,20230320 1400,752, ,CFS
NAP,H,20,FLOW,20230320 1500,20230320 1500,750, ,CFS
NAP,H,20,FLOW,20230320 1600,20230320 1600,740, ,CFS
NAP,H,20,FLOW,20230320 1700,20230320 1700,732, ,CFS
NAP,H,20,FLOW,20230320 1800,20230320 1800,723, ,CFS
NAP,H,20,FLOW,20230320 1900,20230320 1900,718, ,CFS
NAP,H,20,FLOW,20230320 2000,20230320 2000,713, ,CFS
NAP,H,20,FLOW,20230320 2100,20230320 2100,706, ,CFS
NAP,H,20,FLOW,20230320 2200,20230320 2200,701, ,CFS
NAP,H,20,FLOW,20230320 2300,20230320 2300,693, ,CFS
NAP,H,20,FLOW,20230321 0000,20230321 0000,686, ,CFS
NAP,H,20,FLOW,20230321 0100,20230321 0100,681, ,CFS
NAP,H,20,FLOW,20230321 0200,20230321 0200,677, ,CFS
NAP,H,20,FLOW,20230321 0300,20230321 0300,672, ,CFS
NAP,H,20,FLOW,20230321 0400,20230321 0400,667, ,CFS
NAP,H,20,FLOW,20230321 0500,20230321 0500,665, ,CFS
NAP,H,20,FLOW,20230321 0600,20230321 0600,660, ,CFS
NAP,H,20,FLOW,20230321 0700,20230321 0700,658, ,CFS
NAP,H,20,FLOW,20230321 0800,20230321 0800,651, ,CFS
NAP,H,20,FLOW,20230321 0900,20230321 0900,653, ,CFS
NAP,H,20,FLOW,20230321 1000,20230321 1000,655, ,CFS
NAP,H,20,FLOW,20230321 1100,20230321 1100,665, ,CFS
NAP,H,20,FLOW,20230321 1200,20230321 1200,691, ,CFS
NAP,H,20,FLOW,20230321 1300,20230321 1300,732, ,CFS
NAP,H,20,FLOW,20230321 1400,20230321 1400,795, ,CFS
NAP,H,20,FLOW,20230321 1500,20230321 1500,882, ,CFS
NAP,H,20,FLOW,20230321 1600,20230321 1600,1019, ,CFS
NAP,H,20,FLOW,20230321 1700,20230321 1700,1280, ,CFS
NAP,H,20,FLOW,20230321 1800,20230321 1800,1521, ,CFS
NAP,H,20,FLOW,20230321 1900,20230321 1900,1786, ,CFS
NAP,H,20,FLOW,20230321 2000,20230321 2000,2172, ,CFS
NAP,H,20,FLOW,20230321 2100,20230321 2100,2601, ,CFS
NAP,H,20,FLOW,20230321 2200,20230321 2200,3104, ,CFS
NAP,H,20,FLOW,20230321 2300,20230321 2300,3531, ,CFS
NAP,H,20,FLOW,20230322 0000,20230322 0000,3847, ,CFS
NAP,H,20,FLOW,20230322 0100,20230322 0100,4193, ,CFS
NAP,H,20,FLOW,20230322 0200,20230322 0200,4293, ,CFS
NAP,H,20,FLOW,20230322 0300,20230322 0300,4518, ,CFS
NAP,H,20,FLOW,20230322 0400,20230322 0400,4677, ,CFS
NAP,H,20,FLOW,20230322 0500,20230322 0500,4705, ,CFS
NAP,H,20,FLOW,20230322 0600,20230322 0600,4719, ,CFS
NAP,H,20,FLOW,20230322 0700,20230322 0700,4691, ,CFS
NAP,H,20,FLOW,20230322 0800,20230322 0800,4642, ,CFS
NAP,H,20,FLOW,20230322 0900,20230322 0900,4443, ,CFS
NAP,H,20,FLOW,20230322 1000,20230322 1000,4240, ,CFS
NAP,H,20,FLOW,20230322 1100,20230322 1100,4193, ,CFS
NAP,H,20,FLOW,20230322 1200,20230322 1200,3879, ,CFS
NAP,H,20,FLOW,20230322 1300,20230322 1300,3700, ,CFS
NAP,H,20,FLOW,20230322 1400,20230322 1400,3488, ,CFS
NAP,H,20,FLOW,20230322 1500,20230322 1500,3427, ,CFS
NAP,H,20,FLOW,20230322 1600,20230322 1600,3275, ,CFS
NAP,H,20,FLOW,20230322 1700,20230322 1700,3074, ,CFS
NAP,H,20,FLOW,20230322 1800,20230322 1800,2941, ,CFS
NAP,H,20,FLOW,20230322 1900,20230322 1900,2896, ,CFS
NAP,H,20,FLOW,20230322 2000,20230322 2000,2789, ,CFS
NAP,H,20,FLOW,20230322 2100,20230322 2100,2590, ,CFS
NAP,H,20,FLOW,20230322 2200,20230322 2200,2590, ,CFS
NAP,H,20,FLOW,20230322 2300,20230322 2300,2488, ,CFS
NAP,H,20,FLOW,20230323 0000,20230323 0000,2377, ,CFS
NAP,H,20,FLOW,20230323 0100,20230323 0100,2346, ,CFS
NAP,H,20,FLOW,20230323 0200,20230323 0200,2279, ,CFS
NAP,H,20,FLOW,20230323 0300,20230323 0300,2187, ,CFS
NAP,H,20,FLOW,20230323 0400,20230323 0400,2137, ,CFS
NAP,H,20,FLOW,20230323 0500,20230323 0500,2107, ,CFS
NAP,H,20,FLOW,20230323 0600,20230323 0600,2038, ,CFS
NAP,H,20,FLOW,20230323 0700,20230323 0700,1989, ,CFS
NAP,H,20,FLOW,20230323 0800,20230323 0800,1917, ,CFS
NAP,H,20,FLOW,20230323 0900,20230323 0900,1860, ,CFS
NAP,H,20,FLOW,20230323 1000,20230323 1000,1823, ,CFS
NAP,H,20,FLOW,20230323 1100,20230323 1100,1758, ,CFS
NAP,H,20,FLOW,20230323 1200,20230323 1200,1717, ,CFS
NAP,H,20,FLOW,20230323 1300,20230323 1300,1703, ,CFS
NAP,H,20,FLOW,20230323 1400,20230323 1400,1685, ,CFS
NAP,H,20,FLOW,20230323 1500,20230323 1500,1578, ,CFS
NAP,H,20,FLOW,20230323 1600,20230323 1600,1569, ,CFS
NAP,H,20,FLOW,20230323 1700,20230323 1700,1513, ,CFS
NAP,H,20,FLOW,20230323 1800,20230323 1800,1483, ,CFS
NAP,H,20,FLOW,20230323 1900,20230323 1900,1461, ,CFS
NAP,H,20,FLOW,20230323 2000,20230323 2000,1436, ,CFS
NAP,H,20,FLOW,20230323 2100,20230323 2100,1398, ,CFS
NAP,H,20,FLOW,20230323 2200,20230323 2200,1349, ,CFS
NAP,H,20,FLOW,20230323 2300,20230323 2300,1324, ,CFS
NAP,H,20,FLOW,20230324 0000,20230324 0000,1300, ,CFS
NAP,H,20,FLOW,20230324 0100,20230324 0100,1280, ,CFS
NAP,H,20,FLOW,20230324 0200,20230324 0200,1252, ,CFS
NAP,H,20,FLOW,20230324 0300,20230324 0300,1202, ,CFS
NAP,H,20,FLOW,20230324 0400,20230324 0400,1187, ,CFS
NAP,H,20,FLOW,20230324 0500,20230324 0500,1178, ,CFS
NAP,H,20,FLOW,20230324 0600,20230324 0600,1163, ,CFS
NAP,H,20,FLOW,20230324 0700,20230324 0700,1133, ,CFS
NAP,H,20,FLOW,20230324 0800,20230324 0800,1112, ,CFS
NAP,H,20,FLOW,20230324 0900,20230324 0900,1109, ,CFS
NAP,H,20,FLOW,20230324 1000,20230324 1000,1097, ,CFS
NAP,H,20,FLOW,20230324 1100,20230324 1100,1074, ,CFS
NAP,H,20,FLOW,20230324 1200,20230324 1200,1065, ,CFS
NAP,H,20,FLOW,20230324 1300,20230324 1300,1048, ,CFS
NAP,H,20,FLOW,20230324 1400,20230324 1400,1034, ,CFS
NAP,H,20,FLOW,20230324 1500,20230324 1500,1017, ,CFS
NAP,H,20,FLOW,20230324 1600,20230324 1600,1000, ,CFS
NAP,H,20,FLOW,20230324 1700,20230324 1700,977, ,CFS
NAP,H,20,FLOW,20230324 1800,20230324 1800,980, ,CFS
NAP,H,20,FLOW,20230324 1900,20230324 1900,963, ,CFS
NAP,H,20,FLOW,20230324 2000,20230324 2000,952, ,CFS
NAP,H,20,FLOW,20230324 2100,20230324 2100,938, ,CFS
NAP,H,20,FLOW,20230324 2200,20230324 2200,927, ,CFS
NAP,H,20,FLOW,20230324 2300,20230324 2300,922, ,CFS
NAP,H,20,FLOW,20230325 0000,20230325 0000,911, ,CFS
NAP,H,20,FLOW,20230325 0100,20230325 0100,900, ,CFS
NAP,H,20,FLOW,20230325 0200,20230325 0200,892, ,CFS
NAP,H,20,FLOW,20230325 0300,20230325 0300,882, ,CFS
NAP,H,20,FLOW,20230325 0400,20230325 0400,874, ,CFS
NAP,H,20,FLOW,20230325 0500,20230325 0500,863, ,CFS
NAP,H,20,FLOW,20230325 0600,20230325 0600,855, ,CFS
NAP,H,20,FLOW,20230325 0700,20230325 0700,850, ,CFS
NAP,H,20,FLOW,20230325 0800,20230325 0800,839, ,CFS
NAP,H,20,FLOW,20230325 0900,20230325 0900,831, ,CFS
NAP,H,20,FLOW,20230325 1000,20230325 1000,824, ,CFS
NAP,H,20,FLOW,20230325 1100,20230325 1100,813, ,CFS
NAP,H,20,FLOW,20230325 1200,20230325 1200,808, ,CFS
NAP,H,20,FLOW,20230325 1300,20230325 1300,800, ,CFS
NAP,H,20,FLOW,20230325 1400,20230325 1400,788, ,CFS
NAP,H,20,FLOW,20230325 1500,20230325 1500,785, ,CFS
NAP,H,20,FLOW,20230325 1600,20230325 1600,778, ,CFS
NAP,H,20,FLOW,20230325 1700,20230325 1700,772, ,CFS
NAP,H,20,FLOW,20230325 1800,20230325 1800,762, ,CFS
NAP,H,20,FLOW,20230325 1900,20230325 1900,757, ,CFS
NAP,H,20,FLOW,20230325 2000,20230325 2000,752, ,CFS
NAP,H,20,FLOW,20230325 2100,20230325 2100,747, ,CFS
NAP,H,20,FLOW,20230325 2200,20230325 2200,735, ,CFS
NAP,H,20,FLOW,20230325 2300,20230325 2300,725, ,CFS
NAP,H,20,FLOW,20230326 0000,20230326 0000,720, ,CFS
NAP,H,20,FLOW,20230326 0100,20230326 0100,715, ,CFS
NAP,H,20,FLOW,20230326 0200,20230326 0200,708, ,CFS
NAP,H,20,FLOW,20230326 0300,20230326 0300,706, ,CFS
NAP,H,20,FLOW,20230326 0400,20230326 0400,693, ,CFS
NAP,H,20,FLOW,20230326 0500,20230326 0500,689, ,CFS
NAP,H,20,FLOW,20230326 0600,20230326 0600,684, ,CFS
NAP,H,20,FLOW,20230326 0700,20230326 0700,677, ,CFS
NAP,H,20,FLOW,20230326 0800,20230326 0800,672, ,CFS
NAP,H,20,FLOW,20230326 0900,20230326 0900,660, ,CFS
NAP,H,20,FLOW,20230326 1000,20230326 1000,658, ,CFS
NAP,H,20,FLOW,20230326 1100,20230326 1100,648, ,CFS
NAP,H,20,FLOW,20230326 1200,20230326 1200,646, ,CFS
NAP,H,20,FLOW,20230326 1300,20230326 1300,637, ,CFS
NAP,H,20,FLOW,20230326 1400,20230326 1400,637, ,CFS
NAP,H,20,FLOW,20230326 1500,20230326 1500,634, ,CFS
NAP,H,20,FLOW,20230326 1600,20230326 1600,627, ,CFS
NAP,H,20,FLOW,20230326 1700,20230326 1700,625, ,CFS
NAP,H,20,FLOW,20230326 1800,20230326 1800,618, ,CFS
NAP,H,20,FLOW,20230326 1900,20230326 1900,614, ,CFS
NAP,H,20,FLOW,20230326 2000,20230326 2000,604, ,CFS
NAP,H,20,FLOW,20230326 2100,20230326 2100,602, ,CFS
NAP,H,20,FLOW,20230326 2200,20230326 2200,598, ,CFS
NAP,H,20,FLOW,20230326 2300,20230326 2300,593, ,CFS
NAP,H,20,FLOW,20230327 0000,20230327 0000,586, ,CFS
NAP,H,20,FLOW,20230327 0100,20230327 0100,584, ,CFS
NAP,H,20,FLOW,20230327 0200,20230327 0200,575, ,CFS
NAP,H,20,FLOW,20230327 0300,20230327 0300,568, ,CFS
NAP,H,20,FLOW,20230327 0400,20230327 0400,568, ,CFS
NAP,H,20,FLOW,20230327 0500,20230327 0500,560, ,CFS
NAP,H,20,FLOW,20230327 0600,20230327 0600,557, ,CFS
NAP,H,20,FLOW,20230327 0700,20230327 0700,551, ,CFS
NAP,H,20,FLOW,20230327 0800,20230327 0800,547, ,CFS
NAP,H,20,FLOW,20230327 0900,20230327 0900,549, ,CFS
NAP,H,20,FLOW,20230327 1000,20230327 1000,542, ,CFS
NAP,H,20,FLOW,20230327 1100,20230327 1100,542, ,CFS
NAP,H,20,FLOW,20230327 1200,20230327 1200,536, ,CFS
NAP,H,20,FLOW,20230327 1300,20230327 1300,534, ,CFS
NAP,H,20,FLOW,20230327 1400,20230327 1400,529, ,CFS
NAP,H,20,FLOW,20230327 1500,20230327 1500,525, ,CFS
NAP,H,20,FLOW,20230327 1600,20230327 1600,525, ,CFS
NAP,H,20,FLOW,20230327 1700,20230327 1700,518, ,CFS
NAP,H,20,FLOW,20230327 1800,20230327 1800,518, ,CFS
NAP,H,20,FLOW,20230327 1900,20230327 1900,518, ,CFS
NAP,H,20,FLOW,20230327 2000,20230327 2000,516, ,CFS
NAP,H,20,FLOW,20230327 2100,20230327 2100,510, ,CFS
NAP,H,20,FLOW,20230327 2200,20230327 2200,506, ,CFS
NAP,H,20,FLOW,20230327 2300,20230327 2300,502, ,CFS
NAP,H,20,FLOW,20230328 0000,20230328 0000,495, ,CFS
NAP,H,20,FLOW,20230328 0100,20230328 0100,493, ,CFS
NAP,H,20,FLOW,20230328 0200,20230328 0200,487, ,CFS
NAP,H,20,FLOW,20230328 0300,20230328 0300,487, ,CFS
NAP,H,20,FLOW,20230328 0400,20230328 0400,487, ,CFS
NAP,H,20,FLOW,20230328 0500,20230328 0500,487, ,CFS
NAP,H,20,FLOW,20230328 0600,20230328 0600,477, ,CFS
NAP,H,20,FLOW,20230328 0700,20230328 0700,481, ,CFS
NAP,H,20,FLOW,20230328 0800,20230328 0800,483, ,CFS
NAP,H,20,FLOW,20230328 0900,20230328 0900,489, ,CFS
NAP,H,20,FLOW,20230328 1000,20230328 1000,495, ,CFS
NAP,H,20,FLOW,20230328 1100,20230328 1100,506, ,CFS
NAP,H,20,FLOW,20230328 1200,20230328 1200,536, ,CFS
NAP,H,20,FLOW,20230328 1300,20230328 1300,593, ,CFS
NAP,H,20,FLOW,20230328 1400,20230328 1400,720, ,CFS
NAP,H,20,FLOW,20230328 1500,20230328 1500,871, ,CFS
NAP,H,20,FLOW,20230328 1600,20230328 1600,1019, ,CFS
NAP,H,20,FLOW,20230328 1700,20230328 1700,1133, ,CFS
NAP,H,20,FLOW,20230328 1800,20230328 1800,1232, ,CFS
NAP,H,20,FLOW,20230328 1900,20230328 1900,1377, ,CFS
NAP,H,20,FLOW,20230328 2000,20230328 2000,1500, ,CFS
NAP,H,20,FLOW,20230328 2100,20230328 2100,1534, ,CFS
NAP,H,20,FLOW,20230328 2200,20230328 2200,1547, ,CFS
NAP,H,20,FLOW,20230328 2300,20230328 2300,1474, ,CFS
NAP,H,20,FLOW,20230329 0000,20230329 0000,1402, ,CFS
NAP,H,20,FLOW,20230329 0100,20230329 0100,1320, ,CFS
NAP,H,20,FLOW,20230329 0200,20230329 0200,1264, ,CFS
NAP,H,20,FLOW,20230329 0300,20230329 0300,1199, ,CFS
NAP,H,20,FLOW,20230329 0400,20230329 0400,1175, ,CFS
NAP,H,20,FLOW,20230329 0500,20230329 0500,1145, ,CFS
NAP,H,20,FLOW,20230329 0600,20230329 0600,1115, ,CFS
NAP,H,20,FLOW,20230329 0700,20230329 0700,1089, ,CFS
NAP,H,20,FLOW,20230329 0800,20230329 0800,1062, ,CFS
NAP,H,20,FLOW,20230329 0900,20230329 0900,1039, ,CFS
NAP,H,20,FLOW,20230329 1000,20230329 1000,1037, ,CFS
NAP,H,20,FLOW,20230329 1100,20230329 1100,1039, ,CFS
NAP,H,20,FLOW,20230329 1200,20230329 1200,1039, ,CFS
NAP,H,20,FLOW,20230329 1300,20230329 1300,1045, ,CFS
NAP,H,20,FLOW,20230329 1400,20230329 1400,1062, ,CFS
NAP,H,20,FLOW,20230329 1500,20230329 1500,1094, ,CFS
NAP,H,20,FLOW,20230329 1600,20230329 1600,1136, ,CFS
NAP,H,20,FLOW,20230329 1700,20230329 1700,1184, ,CFS
NAP,H,20,FLOW,20230329 1800,20230329 1800,1244, ,CFS
NAP,H,20,FLOW,20230329 1900,20230329 1900,1296, ,CFS
NAP,H,20,FLOW,20230329 2000,20230329 2000,1312, ,CFS
NAP,H,20,FLOW,20230329 2100,20230329 2100,1324, ,CFS
NAP,H,20,FLOW,20230329 2200,20230329 2200,1308, ,CFS
NAP,H,20,FLOW,20230329 2300,20230329 2300,1276, ,CFS
NAP,H,20,FLOW,20230330 0000,20230330 0000,1236, ,CFS
NAP,H,20,FLOW,20230330 0100,20230330 0100,1212, ,CFS
NAP,H,20,FLOW,20230330 0200,20230330 0200,1190, ,CFS
NAP,H,20,FLOW,20230330 0300,20230330 0300,1166, ,CFS
NAP,H,20,FLOW,20230330 0400,20230330 0400,1136, ,CFS
NAP,H,20,FLOW,20230330 0500,20230330 0500,1109, ,CFS
NAP,H,20,FLOW,20230330 0600,20230330 0600,1092, ,CFS
NAP,H,20,FLOW,20230330 0700,20230330 0700,1077, ,CFS
NAP,H,20,FLOW,20230330 0800,20230330 0800,1062, ,CFS
NAP,H,20,FLOW,20230330 0900,20230330 0900,1045, ,CFS
NAP,H,20,FLOW,20230330 1000,20230330 1000,1028, ,CFS
NAP,H,20,FLOW,20230330 1100,20230330 1100,1019, ,CFS
NAP,H,20,FLOW,20230330 1200,20230330 1200,1000, ,CFS
NAP,H,20,FLOW,20230330 1300,20230330 1300,983, ,CFS
NAP,H,20,FLOW,20230330 1400,20230330 1400,974, ,CFS
NAP,H,20,FLOW,20230330 1500,20230330 1500,963, ,CFS
NAP,H,20,FLOW,20230330 1600,20230330 1600,947, ,CFS
NAP,H,20,FLOW,20230330 1700,20230330 1700,927, ,CFS
NAP,H,20,FLOW,20230330 1800,20230330 1800,911, ,CFS
NAP,H,20,FLOW,20230330 1900,20230330 1900,906, ,CFS
NAP,H,20,FLOW,20230330 2000,20230330 2000,900, ,CFS
NAP,H,20,FLOW,20230330 2100,20230330 2100,887, ,CFS
NAP,H,20,FLOW,20230330 2200,20230330 2200,874, ,CFS
NAP,H,20,FLOW,20230330 2300,20230330 2300,866, ,CFS
NAP,H,20,FLOW,20230331 0000,20230331 0000,855, ,CFS
NAP,H,20,FLOW,20230331 0100,20230331 0100,842, ,CFS
NAP,H,20,FLOW,20230331 0200,20230331 0200,834, ,CFS
NAP,H,20,FLOW,20230331 0300,20230331 0300,824, ,CFS
NAP,H,20,FLOW,20230331 0400,20230331 0400,816, ,CFS
NAP,H,20,FLOW,20230331 0500,20230331 0500,808, ,CFS
NAP,H,20,FLOW,20230331 0600,20230331 0600,793, ,CFS
NAP,H,20,FLOW,20230331 0700,20230331 0700,788, ,CFS
NAP,H,20,FLOW,20230331 0800,20230331 0800,780, ,CFS
NAP,H,20,FLOW,20230331 0900,20230331 0900,770, ,CFS
NAP,H,20,FLOW,20230331 1000,20230331 1000,762, ,CFS
NAP,H,20,FLOW,20230331 1100,20230331 1100,757, ,CFS
NAP,H,20,FLOW,20230331 1200,20230331 1200,745, ,CFS
NAP,H,20,FLOW,20230331 1300,20230331 1300,742, ,CFS
NAP,H,20,FLOW,20230331 1400,20230331 1400,735, ,CFS
NAP,H,20,FLOW,20230331 1500,20230331 1500,728, ,CFS
NAP,H,20,FLOW,20230331 1600,20230331 1600,720, ,CFS
NAP,H,20,FLOW,20230331 1700,20230331 1700,713, ,CFS
NAP,H,20,FLOW,20230331 1800,20230331 1800,706, ,CFS
NAP,H,20,FLOW,20230331 1900,20230331 1900,703, ,CFS
NAP,H,20,FLOW,20230331 2000,20230331 2000,696, ,CFS
NAP,H,20,FLOW,20230331 2100,20230331 2100,684, ,CFS
NAP,H,20,FLOW,20230331 2200,20230331 2200,679, ,CFS
NAP,H,20,FLOW,20230331 2300,20230331 2300,672, ,CFS
NAP,H,20,FLOW,20230401 0000,20230401 0000,660, ,CFS
NAP,H,20,FLOW,20230401 0100,20230401 0100,660, ,CFS
NAP,H,20,FLOW,20230401 0200,20230401 0200,655, ,CFS
NAP,H,20,FLOW,20230401 0300,20230401 0300,651, ,CFS
NAP,H,20,FLOW,20230401 0400,20230401 0400,646, ,CFS
NAP,H,20,FLOW,20230401 0500,20230401 0500,641, ,CFS
NAP,H,20,FLOW,20230401 0600,20230401 0600,637, ,CFS
NAP,H,20,FLOW,20230401 0700,20230401 0700,630, ,CFS
NAP,H,20,FLOW,20230401 0800,20230401 0800,625, ,CFS
NAP,H,20,FLOW,20230401 0900,20230401 0900,618, ,CFS
NAP,H,20,FLOW,20230401 1000,20230401 1000,614, ,CFS
NAP,H,20,FLOW,20230401 1100,20230401 1100,609, ,CFS
