,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4
2023-02-01 11:00:00+00:00,-0.044822544,-0.03325224,-0.05811909,-0.03996253,-0.051806927
2023-02-01 12:00:00+00:00,-0.04541385,-0.03364563,-0.058682412,-0.04051739,-0.051849842
2023-02-01 13:00:00+00:00,-0.045381635,-0.03307107,-0.05837989,-0.040827602,-0.051072687
2023-02-01 14:00:00+00:00,-0.04475805,-0.031555325,-0.057769746,-0.040578276,-0.04967338
2023-02-01 15:00:00+00:00,-0.04313445,-0.02866444,-0.05632189,-0.039236218,-0.04689327
2023-02-01 16:00:00+00:00,-0.041258514,-0.025367916,-0.054686427,-0.037416667,-0.04387176
2023-02-01 17:00:00+00:00,-0.03952858,-0.022626847,-0.052914917,-0.035389245,-0.041185558
2023-02-01 18:00:00+00:00,-0.03702274,-0.019884706,-0.050869375,-0.032793313,-0.038032174
2023-02-01 19:00:00+00:00,-0.034183472,-0.017819643,-0.048840135,-0.030284405,-0.035101682
2023-02-01 20:00:00+00:00,-0.03147012,-0.01631859,-0.047134936,-0.028284848,-0.032383293
2023-02-01 21:00:00+00:00,-0.029583901,-0.015163213,-0.046034127,-0.027032197,-0.030373722
2023-02-01 22:00:00+00:00,-0.027742267,-0.0135783255,-0.045008123,-0.026329994,-0.028251827
2023-02-01 23:00:00+00:00,-0.026119351,-0.011739254,-0.04401669,-0.026293755,-0.026814789
2023-02-02 00:00:00+00:00,-0.024586767,-0.009718567,-0.043095887,-0.02627176,-0.025402844
2023-02-02 01:00:00+00:00,-0.022711664,-0.00824827,-0.041674137,-0.025116324,-0.023584843
2023-02-02 02:00:00+00:00,-0.02101311,-0.007503897,-0.040200055,-0.023609102,-0.022321612
2023-02-02 03:00:00+00:00,-0.020210445,-0.007777661,-0.03959331,-0.022265345,-0.022380173
2023-02-02 04:00:00+00:00,-0.020023406,-0.00814572,-0.039355427,-0.021645308,-0.022814214
2023-02-02 05:00:00+00:00,-0.01949498,-0.007918596,-0.039078385,-0.021251678,-0.022497982
2023-02-02 06:00:00+00:00,-0.018722832,-0.007632494,-0.03849393,-0.02134192,-0.021806538
2023-02-02 07:00:00+00:00,-0.018693805,-0.007501334,-0.038686037,-0.022074461,-0.021702975
2023-02-02 08:00:00+00:00,-0.018760413,-0.007243842,-0.03872451,-0.022660851,-0.02174759
2023-02-02 09:00:00+00:00,-0.018460453,-0.007255882,-0.038686424,-0.023137629,-0.021905065
2023-02-02 10:00:00+00:00,-0.018360496,-0.007925898,-0.038921982,-0.0235444,-0.022636622
2023-02-02 11:00:00+00:00,-0.018600464,-0.008840084,-0.03961554,-0.023716062,-0.02322328
2023-02-02 12:00:00+00:00,-0.019686192,-0.010337681,-0.0404993,-0.024265468,-0.024425924
2023-02-02 13:00:00+00:00,-0.021036595,-0.011941522,-0.041905016,-0.025564551,-0.025710523
2023-02-02 14:00:00+00:00,-0.022541404,-0.01316756,-0.04350981,-0.026871026,-0.026852816
2023-02-02 15:00:00+00:00,-0.023756921,-0.014349848,-0.044614404,-0.02789706,-0.027588606
2023-02-02 16:00:00+00:00,-0.025256842,-0.015683085,-0.046091735,-0.02910328,-0.02878046
2023-02-02 17:00:00+00:00,-0.02728483,-0.01708597,-0.04800716,-0.030356288,-0.03037399
2023-02-02 18:00:00+00:00,-0.028936535,-0.018388271,-0.04938379,-0.030968428,-0.031648338
2023-02-02 19:00:00+00:00,-0.03033635,-0.019264549,-0.050313264,-0.031708747,-0.032651037
2023-02-02 20:00:00+00:00,-0.03074655,-0.018957108,-0.05044371,-0.031958014,-0.032568365
2023-02-02 21:00:00+00:00,-0.030747384,-0.017742276,-0.04998094,-0.032242894,-0.031829894
2023-02-02 22:00:00+00:00,-0.029254854,-0.01574272,-0.04808846,-0.031131923,-0.029636323
2023-02-02 23:00:00+00:00,-0.026025146,-0.012046397,-0.04489863,-0.028220683,-0.025774688
2023-02-03 00:00:00+00:00,-0.021212757,-0.007831395,-0.040346175,-0.023200661,-0.020655125
2023-02-03 01:00:00+00:00,-0.015148938,-0.0027744174,-0.034665287,-0.016542733,-0.01453191
2023-02-03 02:00:00+00:00,-0.008087814,0.001942277,-0.027575016,-0.010499865,-0.007873595
2023-02-03 03:00:00+00:00,-0.0001989603,0.008179963,-0.02036032,-0.0031550229,-0.0009159446
2023-02-03 04:00:00+00:00,0.008203924,0.014644921,-0.012414634,0.004534483,0.006188035
2023-02-03 05:00:00+00:00,0.017138124,0.020966649,-0.0036052465,0.012467831,0.013237834
2023-02-03 06:00:00+00:00,0.026364088,0.027398527,0.005945623,0.021153003,0.020657599
2023-02-03 07:00:00+00:00,0.03594798,0.036570847,0.016078472,0.030604392,0.028185606
2023-02-03 08:00:00+00:00,0.046658695,0.04611808,0.025551736,0.039786726,0.034428358
2023-02-03 09:00:00+00:00,0.055299938,0.053519547,0.035788357,0.04777953,0.038873196
2023-02-03 10:00:00+00:00,0.061625004,0.058043122,0.042992473,0.053833216,0.04177791
2023-02-03 11:00:00+00:00,0.064522445,0.05861324,0.046913803,0.05651346,0.04210788
2023-02-03 12:00:00+00:00,0.06529218,0.055947304,0.048889697,0.056185752,0.041633308
2023-02-03 13:00:00+00:00,0.06258148,0.051193833,0.04673332,0.053449243,0.039289534
2023-02-03 14:00:00+00:00,0.058717966,0.04476893,0.043012142,0.049739987,0.036130667
2023-02-03 15:00:00+00:00,0.05262345,0.036153793,0.03647375,0.044724613,0.030689895
2023-02-03 16:00:00+00:00,0.044146,0.025849223,0.026339352,0.03877428,0.023483813
2023-02-03 17:00:00+00:00,0.034260154,0.016754687,0.013242602,0.03205052,0.015806437
2023-02-03 18:00:00+00:00,0.02476865,0.010062337,0.002390623,0.022979826,0.0072730184
2023-02-03 19:00:00+00:00,0.015982568,0.0029549599,-0.0069515705,0.013115436,-0.0011301041
2023-02-03 20:00:00+00:00,0.007363558,-0.0031704605,-0.016403854,0.0029412508,-0.008945614
2023-02-03 21:00:00+00:00,-0.0006824732,-0.008667082,-0.025763988,-0.0068098903,-0.016194135
2023-02-03 22:00:00+00:00,-0.007674396,-0.0143224895,-0.033601552,-0.015541762,-0.022534043
2023-02-03 23:00:00+00:00,-0.01391834,-0.019054621,-0.040628225,-0.023057163,-0.028226405
2023-02-04 00:00:00+00:00,-0.018884867,-0.022545338,-0.046270967,-0.028982311,-0.03218937
2023-02-04 01:00:00+00:00,-0.023141056,-0.025583267,-0.050531954,-0.03357628,-0.035984844
2023-02-04 02:00:00+00:00,-0.026870877,-0.028800696,-0.054004073,-0.037166685,-0.039993525
2023-02-04 03:00:00+00:00,-0.02987802,-0.030890137,-0.05660534,-0.040013433,-0.043212235
2023-02-04 04:00:00+00:00,-0.031947285,-0.032138973,-0.057955742,-0.041346222,-0.0452438
2023-02-04 05:00:00+00:00,-0.03325379,-0.03293842,-0.05833307,-0.041255683,-0.046358228
2023-02-04 06:00:00+00:00,-0.034588665,-0.03327611,-0.058436185,-0.040519178,-0.047379494
2023-02-04 07:00:00+00:00,-0.0356808,-0.033468693,-0.058328778,-0.039515585,-0.04826528
2023-02-04 08:00:00+00:00,-0.035791278,-0.03274682,-0.057147294,-0.03791842,-0.04792005
2023-02-04 09:00:00+00:00,-0.03575915,-0.031996638,-0.05607164,-0.03664556,-0.047374308
2023-02-04 10:00:00+00:00,-0.036166847,-0.031590194,-0.055386096,-0.03559369,-0.047352165
2023-02-04 11:00:00+00:00,-0.036544442,-0.030970365,-0.05436784,-0.03446135,-0.04709831
2023-02-04 12:00:00+00:00,-0.03654343,-0.0300664,-0.053192735,-0.032850474,-0.046480924
